"Data Source","World Development Indicators",

"Last Updated Date","2021-09-15",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Ethiopia","ETH","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8353730","6989320","9180497","5739492","8248204","5601191","24227832","15626131","10502625","7925746","9903646","","",
"Ethiopia","ETH","Technicians in R&D (per million people)","SP.POP.TECH.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.20351","","12.12281","","","16.44227","","","33.09298","","","","33.25717","","","",
"Ethiopia","ETH","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.06192","","20.01875","","","42.22959","","","44.73122","","","","90.52892","","","",
"Ethiopia","ETH","Trademark applications, total","IP.TMK.TOTL","","","","","","","","","","","","","","","","","","","","","","195","","","77","249","117","","316","506","466","452","","473","417","342","","","692","679","659","588","753","520","510","574","546","719","","","","980","1890","4001","4205","1848","2250","2170","1027","","",
"Ethiopia","ETH","Trademark applications, direct resident","IP.TMK.RESD","","","","","","","","","","","","","","","","","","","","","","","","","15","","14","","34","128","177","156","","235","345","239","","","324","302","346","283","355","227","321","211","227","426","","","","380","930","1201","1274","865","1073","1083","542","","",
"Ethiopia","ETH","Trademark applications, direct nonresident","IP.TMK.NRES","","","","","","","","","","","","","","","","","","","","","","195","","","62","249","103","","282","378","289","296","","238","72","103","","","368","377","313","305","398","293","189","363","319","293","","","","600","960","2800","2931","983","1177","1087","485","","",
"Ethiopia","ETH","Patent applications, residents","IP.PAT.RESD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","","","","3","","1","3","1","1","5","12","","","","4","","1","2","18","10","14","13","","",
"Ethiopia","ETH","Patent applications, nonresidents","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11","18","9","15","12","6","3","4","5","25","","","","34","14","24","22","32","26","39","49","","",
"Ethiopia","ETH","Scientific and technical journal articles","IP.JRN.ARTC.SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","162.04","169.68","201.12","210.33","212.02","223.04","277.3","336.85","362.02","414.53","446.26","505.4","649.65","787.09","1026.77","1041.68","1172.08","1657.99","1994.44","","",
"Ethiopia","ETH","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.17917","","0.17089","","","0.24137","","","0.60474","","","","0.27441","","","",
"Ethiopia","ETH","Charges for the use of intellectual property, receipts (BoP, current US$)","BX.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","3316.23488041211","4609.56946621186","14908.7128046729","83930.4811964979","106466.973316172","2157698.20481949","247765.416893145","4917.9465911183","19389.0400631449","","","23344.4838655748","8977.86886679511","139794.895503606","7805175.49889202","","",
"Ethiopia","ETH","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","96618.3575345982","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","31518.3988653376","","","52683.8006093759","316615.003265716","101146.558256956","396117.558433054","88288.3394490069","450079.332895642","575608.043809996","844549.28127321","2070545.5554578","1728785.56312594","2826017.04736968","993167.19467658","2983179.51373724","2458491.29343687","538887.952882834","2190854.73232623","3838616.24509856","1115301.75197871","9802537.58938878","26729370.5673048","","",
"European Union","EUU","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.5920639448089","15.3579326045763","16.9270601542371","17.210152000727","16.4856141979093","16.2926865248299","16.829695290772","16.3174625449894","17.0106006951269","17.3128445347499","15.8020084177127","37.2461495301176","16.0513724323069","",
"European Union","EUU","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","565673083675","608594020658","525366853165","572587085589","642132118379","622589124323","644868380903","669470339512","610148013873","635115095821","634133950405","684598006746","694633845404","642006705649",
"European Union","EUU","Technicians in R&D (per million people)","SP.POP.TECH.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","818.117650461742","","","","","","","","973.660595778537","1002.122451648","1081.6689901447","1138.78186893626","1099.27413070191","1190.14006101757","1169.77684718619","1308.78767933248","1281.92487741176","1312.08816359212","1321.94938206976","1374.95252012701","1342.87815536681","1420.56763556936","","","",
"European Union","EUU","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1967.74266891988","1992.70645247919","1980.77854307804","2092.4974049165","2122.51819173015","2237.12373111317","2266.79340532755","2339.71342329266","2528.23612138016","2601.25312582748","2690.84615084707","2769.3014170468","2934.73747573389","2990.61608802375","3091.78556079849","3129.79091899686","3252.38949147891","3331.86740207465","3387.00926877436","3532.06718472033","3631.07024516457","3840.23420920033","3994.36443590437","","",
"European Union","EUU","Trademark applications, total","IP.TMK.TOTL","","","","","","","","","","","","","","","","","","","","","163121","148970","152536","148140","162611","234732","251306","300133","346918","373269","387024","370118","374588","431719","446377","482312","432356","459067","511128","541725","620106","531408","489042","491324","486791","491948","485088","493120","468747","409574","427971","418228","395264","397813","404222","405951","410195","417682","423185","423736","",
"European Union","EUU","Trademark applications, direct resident","IP.TMK.RESD","","","","","","","","","","","","","","","","","","","","","104704","93325","96001","89898","100069","125075","135449","166041","182132","196803","","","","","215504","231316","223979","245386","285272","314428","356817","296137","277315","267279","284657","306567","311711","328581","315493","323802","344023","338828","318066","324438","333622","305836","342402","347159","349313","353508","",
"European Union","EUU","Trademark applications, direct nonresident","IP.TMK.NRES","","","","","","","","","","","","","","","","","","","","","42882","39420","40753","41085","43738","84913","88606","102851","125307","136775","","","","","196801","213478","174703","179127","190021","186763","214016","190022","168982","166965","157924","141971","129215","118577","110382","83865","83948","79400","71606","66809","63819","53577","61104","63447","66639","62908","",
"European Union","EUU","Patent applications, residents","IP.PAT.RESD","","","","","","","","","","","","","","","","","","","","","74893","68554","69900","72786","74176","74046","72122","73294","76118","72036","67172","66873","74536","77402","79361","72454","84577","80140","81964","92083","96284","85366","83028","82272","83787","82973","82673","92853","94756","93676","94332","94116","92961","93229","92991","84301","93621","91618","89574","88889","",
"European Union","EUU","Patent applications, nonresidents","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","94469","73428","67999","73969","59212","62463","50768","41163","48426","39821","35476","29099","25332","25214","24802","25388","27374","30910","30246","33521","36277","34285","35284","31381","26111","23404","19863","19408","18361","16592","16956","17745","19908","21085","22949","23781","24854","25636","26639","26305","",
"European Union","EUU","Scientific and technical journal articles","IP.JRN.ARTC.SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","289120.62","298686.46","309136.88","320240.36","341046.71","376760.04","393954.02","416809.27","437580.39","457380.81","469504.83","489695.69","511014.82","521686.4","536381.7","533692.6","535925.58","536753","524444.25","","",
"European Union","EUU","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"European Union","EUU","Charges for the use of intellectual property, receipts (BoP, current US$)","BX.GSR.ROYL.CD","","","","","","","","64640883.9311163","58839778.9629392","82872928.1168157","116788043.017371","282429260.696427","340877016.469288","410821349.01801","475242579.20454","776875887.249214","820384330.041334","986948133.946769","1220081718.81659","1542707857.18552","1749021488.61697","1647857741.79244","1464010722.32669","1775098257.13013","1493523854.94988","1657692914.04327","2323040256.22354","3230214152.32413","3773293134.95876","3946377336.89576","6176176098.69681","5837407134.71706","6316769603.11463","6603962299.84346","7705898301.0569","8622885196.52553","9117428825.80525","9021127157.0922","10154811915.2318","12808027310.0696","12773267100.1955","13358678206.2496","16476498683.3945","19152248417.6962","39111790910.9836","46577505958.6548","47960358689.3781","61027662475.2966","71611508936.4984","68021673381.4609","71704005551.4773","82457194484.9174","81630232186.2286","94259878773.676","112891127576.172","112501820818.8","109388250211.584","123785508383.772","141599051927.105","141848180147.015","128177222648.123",
"European Union","EUU","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","65193370.1185617","73480662.9302433","101933701.583683","169253192.854849","603669738.610973","723238282.671223","908575816.272454","1036235107.88717","1986618481.13075","2143881723.36973","2296888508.02861","2716706452.46237","3597268017.29114","4082768727.02249","3619657105.58808","3524019726.60082","3568721937.08868","3515717172.09087","3934892191.33613","5382046269.31708","6815749786.9368","8236657465.84026","8611669047.45979","11395084018.512","11675872828.3318","12174932732.9546","11918516227.1882","12593530899.2407","15021489543.2273","15126547330.0337","15209863543.1172","16168701618.7526","18305314500.073","17283500054.2714","16908937546.4094","18315587504.2957","22376967113.8787","46306353464.0769","73598226731.5505","79847269317.4808","92160471957.8812","116787823506.203","108140581400.981","111222780086.287","120972671995.491","114526767344.819","131788572940.523","164779103253.599","202232597384.01","173242946369.515","186167300218.028","202738042811.151","211845820947.542","115512374788.762",
